,Unnamed: 0.1,Unnamed: 0,PromptTokens,DecodeTokens,UserID,TIMESTAMP,app,input_99_app,output_99_app,sys_99_app,llmcalls,llmcalls_made,interaction_id,input_avg_app,output_avg_app,sys_avg_app,input_min_app,output_min_app,sys_min_app,input_max_app,output_max_app,sys_max_app,ArrivalTime
4642,4642,4642,2697,78,6103,2024-09-04 06:00:33,11,6397.0,182.0,0,1,0,142207,1809.6464171525297,86.14594696257288,0,153.0,8.0,0,12248.0,252.0,0,33
4643,4643,4643,1120,36,6103,2024-09-04 06:00:33,11,6397.0,182.0,0,1,0,142208,1809.6464171525297,86.14594696257288,0,153.0,8.0,0,12248.0,252.0,0,33
4644,4644,4644,6606,50,6103,2024-09-04 06:00:33,10,56767.0,157.0,0,1,0,130006,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,33
4645,4645,4645,14154,70,6103,2024-09-04 06:00:33,10,56767.0,157.0,0,1,0,130005,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,33
4646,4646,4646,11447,56,6103,2024-09-04 06:00:33,10,56767.0,157.0,0,1,0,130004,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,33
4647,4647,4647,11648,83,6103,2024-09-04 06:00:33,10,56767.0,157.0,0,1,0,130003,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,33
4648,4648,4648,5466,54,6103,2024-09-04 06:00:33,10,56767.0,157.0,0,1,0,130002,14854.879693736257,74.57685102223671,0,445.0,1.0,0,127804.0,400.0,0,33
4649,4649,4649,10922,3,8291,2024-09-04 06:00:33,5,18192.0,501.0,0,3,0,40746,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,33
4650,4650,4650,5977,23,137488,2024-09-04 06:00:33,5,18192.0,501.0,0,18,0,40748,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,33
4651,4651,4651,511,43,11157,2024-09-04 06:00:33,5,18192.0,501.0,0,5,2,40739,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,33
4652,4652,4652,4012,25,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,142,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4653,4653,4653,3570,9,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,5,0,161636,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4654,4654,4654,4501,39,338346,2024-09-04 06:00:33,17,24866.0,590.0,0,4,0,161632,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4655,4655,4655,5659,31,2103,2024-09-04 06:00:33,17,24866.0,590.0,0,4,2,161592,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4656,4656,4656,5614,59,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,4,1,161616,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4657,4657,4657,3570,9,329353,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161637,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4658,4658,4658,4019,14,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,5,1,161636,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4659,4659,4659,5246,39,826,2024-09-04 06:00:33,17,24866.0,590.0,0,4,1,161627,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4660,4660,4660,2597,11,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,143,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4661,4661,4661,4566,71,338321,2024-09-04 06:00:33,17,24866.0,590.0,0,3,2,161625,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4662,4662,4662,1165,6,334622,2024-09-04 06:00:33,17,24866.0,590.0,0,4,0,161638,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4663,4663,4663,3271,15,338422,2024-09-04 06:00:33,17,24866.0,590.0,0,3,0,161639,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4664,4664,4664,16129,3,124120,2024-09-04 06:00:33,17,24866.0,590.0,0,4,2,161578,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4665,4665,4665,2910,15,338422,2024-09-04 06:00:33,17,24866.0,590.0,0,3,1,161639,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4666,4666,4666,514,6,338324,2024-09-04 06:00:33,17,24866.0,590.0,0,3,1,161640,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4667,4667,4667,8389,407,192449,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161462,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4668,4668,4668,4778,51,71250,2024-09-04 06:00:33,17,24866.0,590.0,0,7,2,161607,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4669,4669,4669,1150,222,8291,2024-09-04 06:00:33,0,25779.0,523.0,0,7,6,26,4489.778352419653,212.82545253047653,0,402.0,11.0,0,35233.0,1200.0,0,33
4670,4670,4670,3270,29,2103,2024-09-04 06:00:33,17,24866.0,590.0,0,5,2,161603,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4671,4671,4671,2981,26,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,144,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4672,4672,4672,1603,74,6103,2024-09-04 06:00:33,2,3511.0,263.0,0,1,0,6315,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,33
4673,4673,4673,1357,65,6103,2024-09-04 06:00:33,2,3511.0,263.0,0,1,0,6316,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,33
4674,4674,4674,1281,134,6103,2024-09-04 06:00:33,2,3511.0,263.0,0,1,0,6317,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,33
4675,4675,4675,834,81,6103,2024-09-04 06:00:33,2,3511.0,263.0,0,1,0,6318,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,33
4676,4676,4676,1262,52,6103,2024-09-04 06:00:33,2,3511.0,263.0,0,1,0,6319,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,33
4677,4677,4677,1396,3,6103,2024-09-04 06:00:33,2,3511.0,263.0,0,1,0,6320,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,33
4678,4678,4678,553,24,6103,2024-09-04 06:00:33,2,3511.0,263.0,0,1,0,6321,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,33
4679,4679,4679,1316,6,338281,2024-09-04 06:00:33,17,24866.0,590.0,0,3,0,161649,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4680,4680,4680,7114,43,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,145,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4681,4681,4681,3574,13,338354,2024-09-04 06:00:33,17,24866.0,590.0,0,4,0,161642,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4682,4682,4682,2597,11,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,146,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4683,4683,4683,513,6,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,4,0,161646,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4684,4684,4684,5226,13,27750,2024-09-04 06:00:33,17,24866.0,590.0,0,4,0,161647,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4685,4685,4685,3454,24,2103,2024-09-04 06:00:33,17,24866.0,590.0,0,5,3,161603,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4686,4686,4686,4488,39,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,4,0,161643,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4687,4687,4687,529,6,27750,2024-09-04 06:00:33,17,24866.0,590.0,0,4,1,161647,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4688,4688,4688,1490,6,327028,2024-09-04 06:00:33,17,24866.0,590.0,0,3,0,161648,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4689,4689,4689,469,24,6103,2024-09-04 06:00:33,2,3511.0,263.0,0,1,0,6314,999.3492373875636,57.4854212836223,0,60.0,0.0,0,12587.0,500.0,0,33
4690,4690,4690,14411,3,122675,2024-09-04 06:00:33,9,23936.0,635.0,0,4,2,125944,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,33
4691,4691,4691,12663,180,124026,2024-09-04 06:00:33,9,23936.0,635.0,0,4,3,125939,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,33
4692,4692,4692,6831,6,336768,2024-09-04 06:00:33,17,24866.0,590.0,0,4,0,161645,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4693,4693,4693,2913,18,826,2024-09-04 06:00:33,17,24866.0,590.0,0,2,0,161644,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4694,4694,4694,7019,6,83397,2024-09-04 06:00:33,9,23936.0,635.0,0,4,0,125949,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,33
4695,4695,4695,3576,15,338422,2024-09-04 06:00:33,17,24866.0,590.0,0,3,2,161639,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4696,4696,4696,363,1,257568,2024-09-04 06:00:33,14,45249.0,733.0,0,3,0,149818,6370.218958023876,102.77636573692028,0,348.0,0.0,0,104163.0,1342.0,0,33
4697,4697,4697,4484,19,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,5,2,161636,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4698,4698,4698,5935,3,338325,2024-09-04 06:00:33,17,24866.0,590.0,0,3,0,161641,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4699,4699,4699,508,6,338325,2024-09-04 06:00:33,17,24866.0,590.0,0,3,1,161641,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4700,4700,4700,2908,13,338354,2024-09-04 06:00:33,17,24866.0,590.0,0,4,1,161642,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4701,4701,4701,1120,111,11645,2024-09-04 06:00:33,0,25779.0,523.0,0,3,0,25,4489.778352419653,212.82545253047653,0,402.0,11.0,0,35233.0,1200.0,0,33
4702,4702,4702,3453,15,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,4,1,161643,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4703,4703,4703,3574,15,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,4,2,161643,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4704,4704,4704,26905,3,333714,2024-09-04 06:00:33,17,24866.0,590.0,0,4,2,161404,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4705,4705,4705,3268,14,338159,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161621,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4706,4706,4706,8729,3,124115,2024-09-04 06:00:33,9,23936.0,635.0,0,4,2,125947,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,33
4707,4707,4707,8304,179,328809,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161344,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4708,4708,4708,3765,15,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161643,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4709,4709,4709,3579,20,826,2024-09-04 06:00:33,17,24866.0,590.0,0,2,1,161644,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4710,4710,4710,2853,25,338354,2024-09-04 06:00:33,17,24866.0,590.0,0,4,2,161642,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4711,4711,4711,3269,13,338354,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161642,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4712,4712,4712,4859,171,124117,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161577,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4713,4713,4713,11654,1549,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238117,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4714,4714,4714,4489,23,778,2024-09-04 06:00:33,17,24866.0,590.0,0,5,0,161631,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4715,4715,4715,1130,16,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,147,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4716,4716,4716,637,6,338259,2024-09-04 06:00:33,17,24866.0,590.0,0,3,0,161634,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4717,4717,4717,6083,103,338121,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161549,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4718,4718,4718,12439,899,338319,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161444,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4719,4719,4719,5375,3,338259,2024-09-04 06:00:33,17,24866.0,590.0,0,3,1,161634,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4720,4720,4720,6651,3,78154,2024-09-04 06:00:33,17,24866.0,590.0,0,3,0,161635,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4721,4721,4721,5309,43,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,4,1,161606,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4722,4722,4722,1934,6,78154,2024-09-04 06:00:33,17,24866.0,590.0,0,3,1,161635,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4723,4723,4723,8274,234,322148,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161474,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4724,4724,4724,2597,16,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,148,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4725,4725,4725,8248,294,338173,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161527,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4726,4726,4726,3587,20,338346,2024-09-04 06:00:33,17,24866.0,590.0,0,4,1,161632,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4727,4727,4727,1200,5,6103,2024-09-04 06:00:33,8,1957.0,11.0,0,1,0,112665,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,33
4728,4728,4728,46896,427,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238110,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4729,4729,4729,17127,357,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238111,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4730,4730,4730,2478,6,119702,2024-09-04 06:00:33,17,24866.0,590.0,0,4,0,161633,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4731,4731,4731,22176,363,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238112,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4732,4732,4732,3466,20,338346,2024-09-04 06:00:33,17,24866.0,590.0,0,4,2,161632,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4733,4733,4733,3060,46,761654,2024-09-04 06:00:33,17,24866.0,590.0,0,3,2,161613,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4734,4734,4734,823,6,6103,2024-09-04 06:00:33,8,1957.0,11.0,0,1,0,112663,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,33
4735,4735,4735,809,6,6103,2024-09-04 06:00:33,8,1957.0,11.0,0,1,0,112662,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,33
4736,4736,4736,912,4,6103,2024-09-04 06:00:33,8,1957.0,11.0,0,1,0,112661,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,33
4737,4737,4737,1144,7,6103,2024-09-04 06:00:33,8,1957.0,11.0,0,1,0,112666,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,33
4738,4738,4738,945,4,6103,2024-09-04 06:00:33,8,1957.0,11.0,0,1,0,112667,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,33
4739,4739,4739,867,8,6103,2024-09-04 06:00:33,8,1957.0,11.0,0,1,0,112660,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,33
4740,4740,4740,1200,5,6103,2024-09-04 06:00:33,8,1957.0,11.0,0,1,0,112659,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,33
4741,4741,4741,24511,468,253279,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161323,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4742,4742,4742,14183,451,338320,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161504,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4743,4743,4743,946,15,778,2024-09-04 06:00:33,17,24866.0,590.0,0,5,1,161631,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4744,4744,4744,2909,14,778,2024-09-04 06:00:33,17,24866.0,590.0,0,5,2,161631,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4745,4745,4745,3282,20,338346,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161632,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4746,4746,4746,5240,40,338422,2024-09-04 06:00:33,17,24866.0,590.0,0,4,1,161624,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4747,4747,4747,3749,16,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,149,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4748,4748,4748,3766,14,778,2024-09-04 06:00:33,17,24866.0,590.0,0,5,3,161631,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4749,4749,4749,3575,14,778,2024-09-04 06:00:33,17,24866.0,590.0,0,5,4,161631,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4750,4750,4750,4012,25,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,150,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4751,4751,4751,744,5,6103,2024-09-04 06:00:33,8,1957.0,11.0,0,1,0,112664,1172.9066706551002,4.941968291953335,0,703.0,1.0,0,2612.0,100.0,0,33
4752,4752,4752,10166,373,338322,2024-09-04 06:00:33,17,24866.0,590.0,0,4,3,161456,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4753,4753,4753,5049,67,9935,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53945,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4754,4754,4754,8178,227,245233,2024-09-04 06:00:33,7,12115.0,177.0,0,3,2,53944,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4755,4755,4755,365,1,40819,2024-09-04 06:00:33,19,9358.0,346.0,0,2,0,231855,3714.349238957886,32.23802409188533,0,348.0,1.0,0,23026.0,4096.0,0,33
4756,4756,4756,5967,38,44197,2024-09-04 06:00:33,1,62042.0,568.0,0,2,0,4511,9224.562619198983,87.04990464081374,0,1361.0,2.0,0,84524.0,1662.0,0,33
4757,4757,4757,3007,30,6,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53943,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4758,4758,4758,404,1,61061,2024-09-04 06:00:33,5,18192.0,501.0,0,2,0,40747,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,33
4759,4759,4759,9952,13,8291,2024-09-04 06:00:33,5,18192.0,501.0,0,3,1,40746,4606.629875406284,48.43919284940412,0,348.0,0.0,0,120384.0,2049.0,0,33
4760,4760,4760,5540,40,338354,2024-09-04 06:00:33,17,24866.0,590.0,0,4,1,161626,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4761,4761,4761,3424,44,338244,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53942,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4762,4762,4762,3130,34,184719,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53941,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4763,4763,4763,3029,44,338318,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53940,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4764,4764,4764,1486,70,253538,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53939,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4765,4765,4765,3419,43,65901,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53936,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4766,4766,4766,1130,55,253538,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53937,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4767,4767,4767,5754,51,337375,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53938,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4768,4768,4768,5022,58,335437,2024-09-04 06:00:33,7,12115.0,177.0,0,1,0,53935,3758.7211848962497,57.34685231959587,0,1037.0,0.0,0,16023.0,12343.0,0,33
4769,4769,4769,3449,9,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,5,3,161636,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4770,4770,4770,3749,16,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,151,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4771,4771,4771,3761,9,253538,2024-09-04 06:00:33,17,24866.0,590.0,0,5,4,161636,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4772,4772,4772,6155,140,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238114,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4773,4773,4773,10858,1460,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238113,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4774,4774,4774,9657,1133,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238115,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4775,4775,4775,25931,257,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238116,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4776,4776,4776,2322,106,185967,2024-09-04 06:00:33,3,4477.0,400.0,0,1,0,29221,1979.469442578912,128.14951309603762,0,1068.0,10.0,0,7628.0,1156.0,0,33
4777,4777,4777,8514,1315,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238118,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4778,4778,4778,17174,395,6103,2024-09-04 06:00:33,21,59911.0,1932.0,0,1,0,238119,16334.245031047096,535.477388074513,0,285.0,0.0,0,124886.0,2000.0,0,33
4779,4779,4779,1130,16,5815,2024-09-04 06:00:33,17,24866.0,590.0,0,288,152,43233,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,33
4780,4780,4780,1126,6,124110,2024-09-04 06:00:34,17,24866.0,590.0,0,3,0,161653,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,34
4781,4781,4781,2905,10,119702,2024-09-04 06:00:34,17,24866.0,590.0,0,6,0,161652,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,34
4782,4782,4782,4689,63,338259,2024-09-04 06:00:34,17,24866.0,590.0,0,3,2,161634,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,34
4783,4783,4783,10473,254,335169,2024-09-04 06:00:34,17,24866.0,590.0,0,3,2,161601,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,34
4784,4784,4784,12319,3,318551,2024-09-04 06:00:34,17,24866.0,590.0,0,4,2,161569,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,34
4785,4785,4785,1352,6,338480,2024-09-04 06:00:34,17,24866.0,590.0,0,3,0,161651,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,34
4786,4786,4786,3957,6,124012,2024-09-04 06:00:34,9,23936.0,635.0,0,4,0,125950,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,34
4787,4787,4787,579,6,186725,2024-09-04 06:00:34,17,24866.0,590.0,0,3,0,161650,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,34
4788,4788,4788,4489,34,71250,2024-09-04 06:00:34,17,24866.0,590.0,0,7,3,161607,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,34
4789,4789,4789,4694,14,338325,2024-09-04 06:00:34,17,24866.0,590.0,0,3,2,161641,5770.7435859367815,57.6411906933339,0,289.0,0.0,0,116005.0,2049.0,0,34
4790,4790,4790,17876,43,83397,2024-09-04 06:00:34,9,23936.0,635.0,0,4,1,125949,6481.69724137931,66.95157088122605,0,490.0,1.0,0,76359.0,1763.0,0,34
