Unnamed: 0,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made,throughput,service_received,inputratio,sysratio,outratio,service_ratio,tokenpersec
6781,dummy-lora-7b-rank-8-14,170,8,245.77278637886047,245.5771403312683,52.0,6431,7335,0,2,3510,1,263,1,2000,1,1,40.890169254410495,0.55850630093979,0.04843304843304843,0.0,0.030418250950570342,0.10926955033418911,950.696435165044
6782,dummy-lora-7b-rank-8-14,255,33,249.46391201019287,245.5769560337067,52.0,6429,7336,0,2,3510,1,263,1,2000,1,1,8.489934076853661,0.08325284488668526,0.07264957264957266,0.0,0.12547528517110265,0.323600142991778,82.58390420212199
6783,dummy-lora-7b-rank-8-14,160,12,246.77664756774905,245.5759274959564,52.0,6428,7337,0,2,3510,1,263,1,2000,1,1,9.994003000286451,0.11396394684354537,0.045584045584045586,0.0,0.045627376425855515,0.1368387984357566,153.24137933772556
6784,dummy-lora-7b-rank-8-14,13,1,245.57522344589236,245.57497835159305,52.0,6427,7338,0,2,3510,1,263,1,2000,1,1,4080.0622568093386,46.13843109728065,0.003703703703703704,0.0,0.0038022813688212928,0.01130826644134629,61200.93385214008
6785,dummy-lora-7b-rank-8-1130,142,13,246.8029203414917,245.57427954673767,52.0,29277,7339,0,2,4476,1,400,1,2000,1,1,10.580797948030511,0.07872500624906045,0.031724754244861486,0.0,0.0325,0.09672475424486149,136.73646578993277
6786,dummy-lora-7b-rank-8-790,905,9,245.7950747013092,245.5725483894348,52.0,125970,7340,0,2,23936,1,634,1,2000,4,2,40.44465539463539,0.29749436994129325,0.0378091577540107,0.0,0.014195583596214511,0.06620032494643972,4147.824103249829
6787,dummy-lora-7b-rank-8-806,79,1,245.5715425014496,245.5711009502411,52.0,125973,7341,0,2,23936,1,634,1,2000,4,1,2264.742980415778,14.619011164074811,0.003300467914438503,0.0,0.0015772870662460567,0.006455042046930617,183444.18141367804
6788,dummy-lora-7b-rank-8-14,165,7,245.73816776275635,245.5706422328949,52.0,6430,7342,0,2,3510,1,263,1,2000,1,1,41.784676077665644,0.5983594635095182,0.04700854700854701,0.0,0.026615969581749048,0.1002404861720451,1068.4938597003072
6789,dummy-lora-7b-rank-8-105,60,4,245.655455827713,245.56972765922544,52.0,43233,7343,0,2,25718,1,1790,1,2000,1,1,46.65910949187762,0.07934696620720248,0.002332996344972393,0.0,0.0022346368715083797,0.0068022700879891524,793.2048613619196
6790,dummy-lora-7b-rank-8-1109,694,7,245.73623156547544,245.56904697418213,52.0,161926,7344,0,2,24866,1,590,1,2000,4,2,41.86988732543712,0.30887062373015683,0.027909595431512908,0.0,0.011864406779661017,0.05163840899083494,4234.840032344211
6791,dummy-lora-7b-rank-8-885,223,12,246.7683038711548,245.56761479377747,52.0,53195,7345,0,2,9818,1,359,1,2000,10,8,9.994260984043821,0.07459529111802801,0.02271338358117743,0.0,0.033426183844011144,0.08956575126919972,205.715205254902
6792,dummy-lora-7b-rank-8-893,189,14,246.82290053367612,245.56590366363525,52.0,53194,7346,0,2,9818,1,359,1,2000,16,7,11.137657009078199,0.07736279045331354,0.019250356488083112,0.0,0.03899721448467967,0.09724478545744245,172.6336836407121
6793,dummy-lora-7b-rank-8-14,1949,11,247.01294136047363,246.7354512214661,52.0,130062,7347,0,2,56808,1,157,1,2000,1,1,39.64104828857039,0.6286203079169964,0.034308548091818054,0.0,0.07006369426751592,0.1744359366268499,7102.955106979294
6794,dummy-lora-7b-rank-8-14,1168,13,248.11212730407715,246.73395919799805,52.0,130060,7349,0,2,56808,1,157,1,2000,1,1,9.432811529055838,0.13508190993467056,0.020560484438811436,0.0,0.08280254777070063,0.18616557998021271,866.3674588994363
6795,dummy-lora-7b-rank-8-14,631,13,248.111798286438,246.7334721088409,52.0,130059,7350,0,2,56808,1,157,1,2000,1,1,9.431729739519092,0.12820817662310532,0.011107590480214055,0.0,0.08280254777070063,0.17671268602161533,476.6651106818495
6796,dummy-lora-7b-rank-8-1131,209,18,248.24852228164676,246.7319912910461,52.0,157211,7351,0,2,14995,1,287,1,2000,1,1,11.869193647583064,0.09190284950321244,0.013937979326442147,0.0,0.0627177700348432,0.13937351939612855,161.55291353654727
6797,dummy-lora-7b-rank-8-893,189,16,248.19236087799072,246.7314548492432,52.0,53194,7352,0,2,9818,1,359,1,2000,16,8,10.952107586082853,0.07419152539996166,0.019250356488083112,0.0,0.04456824512534819,0.10838684673877949,151.2759860327694
6798,dummy-lora-7b-rank-8-14,1374,8,246.92565846443176,246.7302544116974,52.0,130057,7353,0,2,56808,1,157,1,2000,1,1,40.94080899578323,0.6453170265596792,0.02418673426277989,0.0,0.050955414012738856,0.1260975622882576,7113.465563017336
6799,dummy-lora-7b-rank-8-839,692,102,259.1266276836395,246.7292516231537,52.0,147759,7354,0,2,39047,1,1325,1,2000,1,1,8.227547466685683,0.013848454341873451,0.01772223218172971,0.0,0.07698113207547169,0.1716844963326731,72.27335813872914
6800,dummy-lora-7b-rank-8-854,44,1,246.72846961021423,246.72828030586243,52.0,149841,7355,0,2,45254,1,733,1,2000,3,1,5282.498740554156,19.549485616473607,0.0009722897423432182,0.0,0.001364256480218281,0.00370080270277978,242994.9420654912
6801,dummy-lora-7b-rank-8-854,416,3,246.78592658042908,246.7271201610565,52.0,149841,7356,0,2,45254,1,733,1,2000,3,2,51.01483872011546,0.29551359580622316,0.009192557563972246,0.0,0.004092769440654843,0.017378096445281932,7176.0873132962415
6802,dummy-lora-7b-rank-8-14,1761,13,248.10459566116333,246.72623682022092,52.0,130058,7357,0,2,56808,1,157,1,2000,1,1,9.43150623324739,0.14263647807095267,0.030999155048584706,0.0,0.08280254777070063,0.19660425058998598,1296.469356831776
6803,dummy-lora-7b-rank-8-115,501,2,245.90576148033145,245.87470316886905,53.0,43233,7358,0,2,24866,1,590,1,2000,1,1,64.39500107470752,0.8670031625297189,0.020147993243786695,0.0,0.003389830508474576,0.02692765426073585,16259.73777136365
6804,dummy-lora-7b-rank-8-30,432,2,245.9047224521637,245.87403440475464,53.0,161955,7359,0,2,24866,1,590,1,2000,4,4,65.17195354076837,0.7870419586423919,0.017373119922786135,0.0,0.003389830508474576,0.02415278093973529,14207.485871887504
6805,dummy-lora-7b-rank-8-30,562,4,245.96113920211792,245.87418913841248,53.0,161962,7360,0,2,24866,1,590,1,2000,2,2,46.00341655355845,0.41587622383083817,0.0226011421217727,0.0,0.006779661016949152,0.03616046415567101,6555.486858882079
6806,dummy-lora-7b-rank-8-30,562,4,245.96028327941892,245.87304544448853,53.0,161961,7361,0,2,24866,1,590,1,2000,4,4,45.85166519998651,0.414504373985485,0.0226011421217727,0.0,0.006779661016949152,0.03616046415567101,6533.862290998079
6807,dummy-lora-7b-rank-8-322,817,30,248.7832767963409,245.8722927570343,53.0,161904,7362,0,2,24866,1,590,1,2000,3,3,10.305793365719007,0.046221835015333404,0.03285610874286174,0.0,0.05084745762711865,0.13455102399709903,301.27269272451895
6808,dummy-lora-7b-rank-8-1102,589,38,250.00909161567688,245.8717525005341,53.0,161915,7363,0,2,24866,1,590,1,2000,3,3,9.184647171153745,0.03685956533773699,0.023686962116946837,0.0,0.06440677966101695,0.15250052143898074,160.73132549519053
6809,dummy-lora-7b-rank-8-1132,145,3,245.9307866096497,245.87200498580933,53.0,161956,7364,0,2,24866,1,590,1,2000,3,3,51.03635803167706,0.27220661849215894,0.0058312555296388645,0.0,0.005084745762711864,0.016000747055062593,2568.8300209277454
6810,dummy-lora-7b-rank-8-115,140,1,245.8713359832764,245.87112164497373,53.0,43233,7365,0,2,24866,1,590,1,2000,1,1,4665.521689530204,42.08304418250711,0.005630177752754766,0.0,0.001694915254237288,0.009020008261229341,662504.0799132889
6811,dummy-lora-7b-rank-8-115,468,1,245.87013268470764,245.8696494102478,53.0,43233,7366,0,2,24866,1,590,1,2000,1,1,2069.217562900839,45.95879209555516,0.018820879916351646,0.0,0.001694915254237288,0.02221071042482622,972532.2545633942
6812,dummy-lora-7b-rank-8-1000,932,10,246.1190719604492,245.86864686012268,53.0,156476,7367,0,2,30310,1,518,1,2000,5,3,39.932099406017144,0.2769649139252622,0.030748927746618276,0.0,0.019305019305019305,0.06935896635665689,3801.535863452832
6813,dummy-lora-7b-rank-8-115,324,1,245.86862754821777,245.8683798313141,53.0,43233,7368,0,2,24866,1,590,1,2000,1,1,4036.8662175168433,66.28401294464209,0.0130298399420896,0.0,0.001694915254237288,0.016419670450564177,1316018.386910491
6814,dummy-lora-7b-rank-8-1125,364,2,247.2161808013916,247.185884475708,53.0,161966,7369,0,2,24866,1,590,1,2000,3,2,66.01460589272223,0.7069544801503772,0.01463846215716239,0.0,0.003389830508474576,0.021418123174111542,12146.687484260892
6815,dummy-lora-7b-rank-8-1133,889,7,247.35520553588867,247.18607807159424,53.0,161954,7370,0,2,24866,1,590,1,2000,2,2,41.38890173280028,0.3516900258479926,0.03575162872999276,0.0,0.011864406779661017,0.059480442289314796,5339.168323531236
6816,dummy-lora-7b-rank-8-607,805,14,248.61102485656735,247.1851480007172,53.0,156477,7371,0,2,24866,1,590,1,2000,2,2,9.818519700744185,0.055987407937402534,0.0323735220783399,0.0,0.023728813559322035,0.07983114919698397,584.201922194279
6817,dummy-lora-7b-rank-8-30,664,9,247.40796303749084,247.1836609840393,53.0,161935,7372,0,2,24866,1,590,1,2000,4,2,40.12446547639168,0.2550650003694257,0.026703128770208317,0.0,0.015254237288135594,0.057211603346479505,3040.5428283221245
6818,dummy-lora-7b-rank-8-346,358,5,247.29662442207336,247.182297706604,53.0,161957,7373,0,2,24866,1,590,1,2000,2,2,43.7343098633845,0.2741819463507214,0.014397168824901472,0.0,0.00847457627118644,0.03134632136727435,3218.845205945099
6819,dummy-lora-7b-rank-8-14,145,1,249.7990322113037,249.79862713813785,53.0,112815,7374,0,2,1957,1,11,1,2000,1,1,2468.6898177129433,631.7653275319647,0.0740929994890138,0.0,0.09090909090909091,0.2559111813071956,362897.40320380265
6820,dummy-lora-7b-rank-8-14,131,1,249.79847979545596,249.7979640960693,53.0,112814,7375,0,2,1957,1,11,1,2000,1,1,1939.114193036375,482.3689554378125,0.06693919264179868,0.0,0.09090909090909091,0.2487573744599805,257902.18767383788
6821,dummy-lora-7b-rank-8-1111,364,2,247.20841598510745,247.1781375408173,53.0,161958,7376,0,2,24866,1,590,1,2000,3,2,66.05359181712954,0.7073719828158833,0.01463846215716239,0.0,0.003389830508474576,0.021418123174111542,12153.860894351836
6822,dummy-lora-7b-rank-8-14,22,2,249.8272669315338,249.7964255809784,53.0,142248,7377,0,2,6396,1,182,1,2000,1,1,64.8480032158815,0.8241426299883091,0.0034396497811131957,0.0,0.01098901098901099,0.025417671759135174,843.0240418064595
6823,dummy-lora-7b-rank-8-14,82,10,250.0500061511993,249.7950854301453,53.0,142249,7378,0,2,6396,1,182,1,2000,1,1,39.22788213783884,0.4813677844753117,0.01282051282051282,0.0,0.054945054945054944,0.1227106227106227,400.12439780595616
6824,dummy-lora-7b-rank-8-1134,70,1,247.1757152080536,247.175279378891,53.0,161960,7379,0,2,24866,1,590,1,2000,4,1,2294.477024070022,14.237044964749513,0.002815088876377383,0.0,0.001694915254237288,0.006204919384851959,165202.34573304158
6825,dummy-lora-7b-rank-8-1109,482,2,247.20426321029663,247.17406582832336,53.0,161951,7380,0,2,24866,1,590,1,2000,5,5,66.2309070955415,0.8664181130582305,0.01938389769162712,0.0,0.003389830508474576,0.026163558708576274,16094.110424216586
6826,dummy-lora-7b-rank-8-1120,1236,11,247.45105814933777,247.172167301178,53.0,161940,7381,0,2,24866,1,590,1,2000,4,2,39.44195398516157,0.3119305011727564,0.04970642644574921,0.0,0.01864406779661017,0.08699456203896955,4510.725283030296
6827,dummy-lora-7b-rank-8-1111,409,2,247.20206451416016,247.1714198589325,53.0,161958,7382,0,2,24866,1,590,1,2000,3,3,65.26423564376464,0.7579730623009926,0.016448162149119278,0.0,0.003389830508474576,0.02322782316606843,13477.064660437398
6828,dummy-lora-7b-rank-8-1103,745,4,247.25696849823,247.17056274414065,53.0,161918,7383,0,2,24866,1,590,1,2000,4,3,46.29321324900941,0.5036691276905405,0.029960588755730717,0.0,0.006779661016949152,0.043519910789629024,8714.697394126022
6829,dummy-lora-7b-rank-8-1020,850,38,251.27790093421936,247.1687979698181,53.0,161825,7384,0,2,24866,1,590,1,2000,4,4,9.247760479405967,0.03966724192711499,0.03418322207029679,0.0,0.06440677966101695,0.16299678139233068,225.35332115605067
6830,dummy-lora-7b-rank-8-30,433,3,247.22728657722476,247.16835021972656,53.0,161961,7385,0,2,24866,1,590,1,2000,4,1,50.90236531994293,0.4680103788977853,0.017413335478162952,0.0,0.005084745762711864,0.02758282700358668,7448.712791818315
6831,dummy-lora-7b-rank-8-362,122,1,247.167090177536,247.1666340827942,53.0,161963,7386,0,2,24866,1,590,1,2000,4,1,2192.526921066388,18.189484560418908,0.00490629775597201,0.0,0.001694915254237288,0.008296128264446586,271873.3382122321
6832,dummy-lora-7b-rank-8-30,448,3,247.2246260643005,247.1660890579224,53.0,161961,7387,0,2,24866,1,590,1,2000,4,2,51.24963139764346,0.481508400893829,0.01801656880881525,0.0,0.005084745762711864,0.02818606033423898,7755.777551510045
6833,dummy-lora-7b-rank-8-1135,88,1,247.16590762138367,247.1657965183258,53.0,161964,7388,0,2,24866,1,590,1,2000,3,1,9000.652360515021,62.363714509845515,0.0035389688731601384,0.0,0.001694915254237288,0.0069287993816347145,810058.7124463519
6834,dummy-lora-7b-rank-8-994,1768,1,247.1646103858948,247.1641788482666,53.0,161791,7390,0,2,24866,1,590,1,2000,4,3,2317.295027471689,172.6174672762952,0.07110110190621732,0.0,0.001694915254237288,0.0744909324146919,4101612.1986248894
6835,dummy-lora-7b-rank-8-30,472,3,247.22175121307373,247.16284370422363,53.0,161961,7391,0,2,24866,1,590,1,2000,4,3,50.92729362625265,0.49486447877916545,0.018981742137858925,0.0,0.005084745762711864,0.029151233663282653,8114.415451116256
6836,dummy-lora-7b-rank-8-30,821,20,248.7527754306793,247.16208243370056,53.0,161869,7392,0,2,24866,1,590,1,2000,4,4,12.573136386459753,0.06337714526017273,0.033016970964369015,0.0,0.03389830508474576,0.10081358113386055,541.2735214370923
6837,dummy-lora-7b-rank-8-1135,677,1,247.16030406951904,247.1598284244537,53.0,161964,7393,0,2,24866,1,590,1,2000,3,2,2102.408019924498,64.36682251071352,0.027225930990106974,0.0,0.001694915254237288,0.03061576149858155,1427535.045528734
6838,dummy-lora-7b-rank-8-1136,651,4,247.2459146976471,247.1593012809753,53.0,161965,7394,0,2,24866,1,590,1,2000,4,1,46.1822215737992,0.45881631404520196,0.02618032655030966,0.0,0.006779661016949152,0.03973964858420796,7608.521004283418
6839,dummy-lora-7b-rank-8-1121,826,9,247.3826620578766,247.15840315818787,53.0,161942,7395,0,2,24866,1,590,1,2000,4,2,40.13218655978567,0.28416496917615747,0.033218048741253114,0.0,0.015254237288135594,0.0637265233175243,3763.5072729399008
6840,dummy-lora-7b-rank-8-30,472,2,247.18755078315732,247.157324552536,53.0,161962,7396,0,2,24866,1,590,1,2000,2,1,66.16769471050094,0.8522863296307384,0.018981742137858925,0.0,0.003389830508474576,0.025761403154808078,15747.911341099223
6841,dummy-lora-7b-rank-8-913,160,46,252.43483090400696,247.1562457084656,53.0,39,7398,0,2,2558,1,1245,1,2000,13,3,8.714456297656175,0.025848677927253247,0.06254886630179828,0.0,0.036947791164658635,0.13644444863111554,47.740064934986
6842,dummy-lora-7b-rank-8-1117,718,11,247.4329695701599,247.15476536750796,53.0,161938,7399,0,2,24866,1,590,1,2000,3,3,39.53930204915592,0.23782136906303625,0.02887476876055658,0.0,0.01864406779661017,0.06616290435377692,2659.9166833068525
6843,dummy-lora-7b-rank-8-916,86,1,247.15400791168213,247.153594493866,53.0,125977,7400,0,2,23936,1,634,1,2000,3,1,2418.8604384592563,16.321233163335272,0.003592914438502674,0.0,0.0015772870662460567,0.006747488570994787,212859.71858441457
6844,dummy-lora-7b-rank-8-769,150,1,247.1529881954193,247.1525354385376,53.0,125976,7401,0,2,23936,1,634,1,2000,3,2,2208.6908899420746,20.80870715156284,0.006266711229946524,0.0,0.0015772870662460567,0.009421285362438638,335721.0152711954
6845,dummy-lora-7b-rank-8-769,740,1,247.15202713012692,247.15159392356875,53.0,125976,7402,0,2,23936,1,634,1,2000,3,1,2308.367639268221,78.6468923218308,0.030915775401069517,0.0,0.0015772870662460567,0.03407034953356163,1712808.78833702
6846,dummy-lora-7b-rank-8-806,667,5,247.26467943191528,247.1503758430481,53.0,125973,7403,0,2,23936,1,634,1,2000,4,2,43.74315845681485,0.3817801963243221,0.027865975935828877,0.0,0.007886435331230283,0.04363884659828944,5922.82365505273
6847,dummy-lora-7b-rank-8-872,653,4,248.57557034492493,248.48894429206848,53.0,125974,7404,0,2,23936,1,634,1,2000,4,2,46.17548495056917,0.46059329845940594,0.027281082887700536,0.0,0.006309148264984227,0.03989937941766899,7630.498888081555
6848,dummy-lora-7b-rank-8-872,653,4,248.57434606552124,248.4877359867096,53.0,125975,7405,0,2,23936,1,634,1,2000,4,2,46.18400138740162,0.4606782485955221,0.027281082887700536,0.0,0.006309148264984227,0.03989937941766899,7631.906229268118
6849,dummy-lora-7b-rank-8-790,1797,14,249.8528151512146,248.4866461753845,53.0,125962,7406,0,2,23936,1,634,1,2000,4,4,10.247634258780742,0.08728000745090646,0.07507520053475936,0.0,0.022082018927444796,0.11923923838964895,1335.8523230196324
6850,dummy-lora-7b-rank-8-872,63,1,248.48575925827024,248.4855010509491,53.0,125975,7407,0,2,23936,1,634,1,2000,4,1,3872.8568794660023,22.41064592418818,0.0026320187165775402,0.0,0.0015772870662460567,0.005786592849069653,251735.69716529016
6851,dummy-lora-7b-rank-8-1017,718,9,248.70855140686035,248.48440098762512,53.0,231898,7408,0,2,14512,1,371,1,2000,3,2,40.15160904318969,0.437178819605058,0.04947629547960309,0.0,0.02425876010781671,0.09799381569523652,3283.509361754179
6852,dummy-lora-7b-rank-8-872,63,1,249.7614734172821,249.76105499267575,53.0,125974,7409,0,2,23936,1,634,1,2000,4,1,2389.916808954473,13.829475516567317,0.0026320187165775402,0.0,0.0015772870662460567,0.005786592849069653,155344.59258204073
6853,dummy-lora-7b-rank-8-30,147,9,249.98672580718997,249.759925365448,53.0,54197,7410,0,2,12115,1,177,1,2000,1,1,39.68246239237574,0.5018889421497944,0.012133718530747007,0.0,0.05084745762711865,0.1138286337849843,727.5118105268886
6854,dummy-lora-7b-rank-8-736,892,6,248.62043642997745,248.4798159599304,53.0,54198,7411,0,2,12115,1,177,1,2000,1,1,42.668041132221376,1.0057166238738442,0.07362773421378456,0.0,0.03389830508474576,0.14142434438327608,6428.65153058802
6855,dummy-lora-7b-rank-8-44,318,6,248.6191189289093,248.47811579704285,53.0,54199,7412,0,2,12115,1,177,1,2000,1,1,42.55224632657547,0.6669714442256661,0.026248452331820056,0.0,0.03389830508474576,0.09404506250131159,2340.373547961651
6856,dummy-lora-7b-rank-8-1089,441,7,248.6461889743805,248.4772880077362,53.0,54200,7413,0,2,12115,1,177,1,2000,1,1,41.444404606293986,0.6838161029191937,0.036401155592241025,0.0,0.03954802259887006,0.11549720078998114,2693.886299409109
6857,dummy-lora-7b-rank-8-510,450,8,248.67312383651733,248.4767496585846,53.0,54201,7414,0,2,12115,1,177,1,2000,1,1,40.73855373561439,0.6494719310208186,0.03714403631861329,0.0,0.04519774011299435,0.127539516544602,2373.0207550995383
6858,dummy-lora-7b-rank-8-889,200,7,248.6443030834198,248.47593212127688,53.0,54202,7415,0,2,12115,1,177,1,2000,1,1,41.57486487520509,0.5678206299174074,0.01650846058605035,0.0,0.03954802259887006,0.09560450578379047,1271.003011899127
6859,dummy-lora-7b-rank-8-30,175,9,249.98051404953003,249.75353598594663,53.0,54203,7416,0,2,12115,1,177,1,2000,1,1,39.65140885384713,0.5116786020352848,0.014444903012794058,0.0,0.05084745762711865,0.11613981826703135,850.3024343102772
6860,dummy-lora-7b-rank-8-1137,366,12,249.78327059745789,248.47338771820068,53.0,54204,7417,0,2,12115,1,177,1,2000,1,1,9.161124395186281,0.12657902919189065,0.030210482872472143,0.0,0.06779661016949153,0.16580370321145518,297.7365428435541
6861,dummy-lora-7b-rank-8-872,376,5,249.86661171913147,249.75141310691836,53.0,54196,7418,0,2,12115,1,177,1,2000,1,1,43.40330064697725,0.7598449266132636,0.03103590590177466,0.0,0.02824858757062147,0.0875330810430176,3350.734809946644
6862,dummy-lora-7b-rank-8-411,658,108,261.00283312797546,248.47076630592343,53.0,40695,7419,0,2,4653,1,1632,1,2000,1,1,8.617892126936155,0.021845325793258475,0.1414141414141414,0.0,0.0661764705882353,0.273767082590612,69.74108999020555
6863,dummy-lora-7b-rank-8-892,795,13,249.80797910690308,248.4697117805481,53.0,231890,7420,0,2,9357,1,345,1,2000,1,1,9.714053196985622,0.1198007639365562,0.08496312920807951,0.0,0.03768115942028986,0.16032544804865922,613.4798211327075
6864,dummy-lora-7b-rank-8-14,1186,8,249.94738960266116,249.74833250045776,53.0,130066,7421,0,2,56808,1,157,1,2000,1,1,40.189472826875374,0.6168489739168346,0.02087734121954654,0.0,0.050955414012738856,0.12278816924502425,6038.468292238024
6865,dummy-lora-7b-rank-8-483,1838,1,248.4680373668671,248.4677233695984,53.0,161967,7422,0,2,24866,1,590,1,2000,3,1,3184.7410779197794,246.1996615762094,0.0739161907825947,0.0,0.001694915254237288,0.07730602129106928,5859923.583372394
6866,dummy-lora-7b-rank-8-595,162,57,254.9162738323212,248.46662616729736,53.0,11,7423,0,2,2558,1,1245,1,2000,23,10,8.837692066360246,0.02401634945592634,0.06333072713057075,0.0,0.04578313253012048,0.1548969921908117,42.79303526869171
6867,dummy-lora-7b-rank-8-839,169,42,253.4577717781067,248.4656879901886,53.0,27,7424,0,2,2558,1,1245,1,2000,15,2,8.4133203256021,0.02674977528873515,0.06606724003127443,0.0,0.033734939759036145,0.13353711954934672,50.68023910422218
6868,dummy-lora-7b-rank-8-14,135,1,249.74392127990723,249.7436625957489,53.0,112816,7425,0,2,1957,1,11,1,2000,1,1,3865.7179723502304,969.5271674046033,0.06898313745528871,0.0,0.09090909090909091,0.25080131927347055,529603.3622119816
6869,dummy-lora-7b-rank-8-678,194,87,258.3425359725952,248.4634432792664,53.0,17,7426,0,2,2558,1,1245,1,2000,10,6,8.806476738369861,0.02182381957819863,0.07584050039093042,0.0,0.06987951807228916,0.21559953653550873,37.25038436459896
6870,dummy-lora-7b-rank-8-976,153,7,248.63072991371155,248.46185779571533,53.0,38,7427,0,2,2558,1,1245,1,2000,9,2,41.451484608944504,0.4207759940712393,0.05981235340109461,0.0,0.005622489959839358,0.07105733332077332,988.9139899562474
6871,dummy-lora-7b-rank-8-1138,45,1,248.46163177490237,248.461522102356,53.0,149842,7429,0,2,45254,1,733,1,2000,3,1,9118.052176275993,33.94559824262069,0.0009943872364873824,0.0,0.001364256480218281,0.0037229001969239445,428548.45228497166
6872,dummy-lora-7b-rank-8-428,1498,55,254.8568263053894,248.46025371551517,53.0,149826,7430,0,2,45254,1,733,1,2000,3,3,8.59835470124499,0.028635688328141045,0.03310204622795775,0.0,0.07503410641200546,0.18317025905196868,251.3846247200353
6873,dummy-lora-7b-rank-8-1139,45,1,248.45895147323608,248.45860290527344,53.0,149843,7431,0,2,45254,1,733,1,2000,2,1,2868.8809849521203,10.680557583829609,0.0009943872364873824,0.0,0.001364256480218281,0.0037229001969239445,134837.40629274966
6874,dummy-lora-7b-rank-8-483,611,1,249.7368803024292,249.73632502555847,53.0,161967,7432,0,2,24866,1,590,1,2000,3,2,1800.90339201374,50.356022945950315,0.02457170433523687,0.0,0.001694915254237288,0.027961534843711444,1103953.7793044224
6875,dummy-lora-7b-rank-8-1039,1895,32,252.28595447540283,248.4563488960266,53.0,161837,7433,0,2,24866,1,590,1,2000,4,4,8.355951895498405,0.04822508477239624,0.07620847743907343,0.0,0.05423728813559322,0.18468305371025986,511.540930102543
6876,dummy-lora-7b-rank-8-1120,411,4,248.54216742515564,248.45558071136475,53.0,161968,7434,0,2,24866,1,590,1,2000,4,1,46.19646392470764,0.3474888233595904,0.01652859325987292,0.0,0.006779661016949152,0.030087915293771222,4839.079596113126
6877,dummy-lora-7b-rank-8-115,469,2,248.4843602180481,248.4538598060608,53.0,43233,7435,0,2,24866,1,590,1,2000,1,1,65.57288474767057,0.8406691850375718,0.018861095471728463,0.0,0.003389830508474576,0.025640756488677616,15507.987242824089
6878,dummy-lora-7b-rank-8-1054,1292,1,248.4537992477417,248.4535574913025,53.0,161866,7436,0,2,24866,1,590,1,2000,4,3,4136.394477317554,228.94251849680947,0.05195849754685112,0.0,0.001694915254237288,0.0553483280553257,5352494.4536489155
6879,dummy-lora-7b-rank-8-1120,434,4,248.53862166404724,248.4519658088684,53.0,161968,7437,0,2,24866,1,590,1,2000,4,2,46.1596044692553,0.3578854885620405,0.017453551033539773,0.0,0.006779661016949152,0.03101287306743808,5100.636293852711
6880,dummy-lora-7b-rank-8-14,336,7,249.90178990364075,249.73060274124143,53.0,130063,7438,0,2,56808,1,157,1,2000,1,1,40.89091671296836,0.5554542355667075,0.005914659907055344,0.0,0.044585987261146494,0.09508663442934834,2044.545835648418
6881,dummy-lora-7b-rank-8-14,1104,14,251.10869359970093,249.72939252853396,53.0,130065,7440,0,2,56808,1,157,1,2000,1,1,10.150068243008931,0.14338989197551222,0.019433882551753275,0.0,0.08917197452229299,0.19777783159633924,820.7055179347221
6882,dummy-lora-7b-rank-8-115,353,2,249.758154630661,249.727468252182,53.0,43233,7441,0,2,24866,1,590,1,2000,1,1,65.1754980265407,0.6835525436577163,0.014196091048017372,0.0,0.003389830508474576,0.020975752064966526,11633.826397737514
6883,dummy-lora-7b-rank-8-14,221,1,249.72758841514587,249.72735834121704,53.0,112817,7442,0,2,1957,1,11,1,2000,1,1,4346.429015544041,1281.0931436627,0.11292795094532447,0.0,0.09090909090909091,0.2947461327635063,969253.6704663213
6884,dummy-lora-7b-rank-8-1125,119,2,249.7571725845337,249.7263104915619,53.0,161966,7443,0,2,24866,1,590,1,2000,3,1,64.80441886515509,0.37474166503735695,0.004785651089841551,0.0,0.003389830508474576,0.011565312106790702,3985.4717602070377
6885,dummy-lora-7b-rank-8-14,160,1,249.7248592376709,249.7243223190308,53.0,112819,7444,0,2,1957,1,11,1,2000,1,1,1862.4795738108457,490.9048683886626,0.08175779253960143,0.0,0.09090909090909091,0.26357597435778324,301721.690957357
6886,dummy-lora-7b-rank-8-205,174,10,249.97913122177124,249.72412085533145,53.0,29282,7445,0,2,4476,1,400,1,2000,1,1,39.21409211558874,0.3485113012417605,0.0388739946380697,0.0,0.025,0.0888739946380697,760.7533870424215
6887,dummy-lora-7b-rank-8-1140,318,25,252.35469484329224,249.7222020626068,53.0,29281,7446,0,2,4476,1,400,1,2000,3,1,9.496702206906233,0.07447145832493493,0.07104557640750671,0.0,0.0625,0.1960455764075067,139.79145648565975
6888,dummy-lora-7b-rank-8-893,145,3,249.7811417579651,249.7218508720398,53.0,53194,7447,0,2,9818,1,359,1,2000,16,9,50.597995850155215,0.530973410927608,0.014768792014666939,0.0,0.008356545961002786,0.03148188393667251,2546.765791124479
6889,dummy-lora-7b-rank-8-893,146,4,249.8074419498444,249.71986436843872,53.0,53194,7448,0,2,9818,1,359,1,2000,16,10,45.67378929399297,0.4242497648258706,0.014870645752699124,0.0,0.011142061281337047,0.03715476831537322,1758.4408878187294
