Unnamed: 0,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made,throughput,service_received,inputratio,sysratio,outratio,service_ratio,tokenpersec,avg_throughput,avg_service,avg_response,avg_serviceratio,avg_tokenpersec
4754,dummy-lora-7b-rank-8-999,66,1,180.044917345047,180.0447063446045,43.0,161794,6109,0,2,24866,1,590,1,2000,4,1,4739.326553672317,28.64476060615282,0.002654226654870104,0.0,0.001694915254237288,0.00604405716334468,322274.20564971754,1819.4971286645243,35.39198795486972,183.66621506214142,0.03927889922384399,728416.642782989
4755,dummy-lora-7b-rank-8-30,1149,1,180.04373145103455,180.04352140426636,43.0,161721,6111,0,2,24866,1,590,1,2000,4,3,4760.844494892168,236.12600214794193,0.0462076731279659,0.0,0.001694915254237288,0.04959750363644048,5479732.013620885,995.3206924333103,24.296480081190747,139.2626671857304,0.058934873578522756,520773.0349463476
4756,dummy-lora-7b-rank-8-995,231,1,180.04268670082092,180.04244327545166,43.0,161785,6113,0,2,24866,1,590,1,2000,3,1,4108.035259549461,52.08834165035846,0.009289793292045363,0.0,0.001694915254237288,0.01267962380051994,957172.2154750245,1592.4974225670687,33.33544175257712,183.5094512104988,0.05949448908204398,694772.3425482019
4757,dummy-lora-7b-rank-8-44,408,1,180.041259765625,180.0408844947815,43.0,161786,6114,0,2,24866,1,590,1,2000,1,1,2664.7420584498095,52.755969308092325,0.01640794659374246,0.0,0.001694915254237288,0.019797777102217036,1092544.2439644218,992.7574800159944,12.129870606199004,131.56644065930294,0.05369877530142271,165064.4114634325
4758,dummy-lora-7b-rank-8-458,449,1,180.040540933609,180.04033207893372,43.0,161784,6115,0,2,24866,1,590,1,2000,3,1,4788.018264840182,102.686783729321,0.018056784364192068,0.0,0.001694915254237288,0.021446614872666643,2159396.2374429223,1278.2626077392588,39.5330269116183,131.42342099547386,0.08419268671312428,874627.9342596359
4759,dummy-lora-7b-rank-8-1000,47,1,180.0385138988495,180.03819870948792,43.0,156476,6116,0,2,30310,1,518,1,2000,5,1,3172.695915279879,17.169511007725205,0.0015506433520290333,0.0,0.0019305019305019305,0.005411647213032895,155462.09984871408,891.936570729462,20.14061793866679,202.59177323750086,0.04428362748817618,507794.06437605387
4760,dummy-lora-7b-rank-8-978,191,5,180.13709783554077,180.02763390541077,43.0,54103,6127,0,2,9357,1,345,1,2000,2,1,45.67714674652872,0.4512722370718475,0.020412525382066903,0.0,0.014492753623188406,0.049398032628443715,1836.2212992104546,42.38520405939685,0.5357942943438805,182.122791826725,0.09300714642359689,2514.538111234428
4761,dummy-lora-7b-rank-8-83,45,1,180.02637338638306,180.02600479125977,43.0,231875,6128,0,2,9357,1,345,1,2000,2,1,2713.0038809831826,28.77502850101627,0.0048092337287592175,0.0,0.002898550724637681,0.01060633517803458,127511.18240620957,2333.3738296356855,120.22090716505393,162.33800842914175,0.0605443425783919,1003003.4634003557
4762,dummy-lora-7b-rank-8-965,268,21,181.18412160873413,180.0252935886383,43.0,4514,6129,0,2,62016,1,565,1,2000,2,2,18.12175718556018,0.06787698195942221,0.004321465428276574,0.0,0.03716814159292035,0.07865774861411728,267.5116536916027,29.785684580924084,0.11976095590247801,175.27429246902466,0.05382255050366677,947.9446335228869
4763,dummy-lora-7b-rank-8-738,118,5,180.13362455368042,180.02329015731812,43.0,53191,6130,0,2,9818,1,359,1,2000,8,7,45.316783930022304,0.3613913304080331,0.012018741087797923,0.0,0.013927576601671309,0.03987389429114054,1160.109668608571,403.3773857344448,8.820828536544134,162.90181431770324,0.10696021896929622,65158.190582968506
4764,dummy-lora-7b-rank-8-564,122,7,180.18545055389404,180.02311253547668,43.0,53193,6131,0,2,9818,1,359,1,2000,8,3,43.11990541860346,0.31676726761811796,0.012426156039926665,0.0,0.019498607242339833,0.051423370524606334,837.7581624185814,36.983554570453464,0.5496932114219996,200.282982979502,0.09715146051508636,3150.6494285075105
4765,dummy-lora-7b-rank-8-888,147,29,182.0190007686615,180.02099633216858,43.0,161712,6133,0,2,24866,1,590,1,2000,13,8,14.514482285586638,0.05216043041880629,0.005911686640392504,0.0,0.04915254237288136,0.10421677138615522,102.6023747774228,429.81297084439336,11.24962198448627,178.3915840479044,0.05521086544883755,243496.74518459057
4766,dummy-lora-7b-rank-8-868,1998,1,180.9108080863953,180.9106152057648,43.0,156474,6134,0,2,30310,1,518,1,2000,4,3,5184.553770086526,361.77734565515914,0.06591883866710657,0.0,0.0019305019305019305,0.06977984252811044,10369107.540173054,1043.5065789924604,53.53724652279352,186.34563943317957,0.06424886111835099,1500348.354403492
4767,dummy-lora-7b-rank-8-499,361,43,184.8184175491333,180.90597534179688,43.0,40700,6138,0,2,4653,1,1632,1,2000,17,3,10.990577680449425,0.03329900499671937,0.07758435418009886,0.0,0.026348039215686275,0.1302804326114714,114.25088891071843,18.8934161651508,0.15127700528104665,156.26586135950956,0.13359286864712955,1386.9089794971428
4768,dummy-lora-7b-rank-8-499,362,49,184.98292231559756,180.90513920784,43.0,40700,6139,0,2,4653,1,1632,1,2000,17,4,12.016333067539192,0.03380471330959995,0.07779926928863098,0.0,0.03002450980392157,0.13784828889647413,112.80639206261282,18.8934161651508,0.15127700528104665,156.26586135950956,0.13359286864712955,1386.9089794971428
4769,dummy-lora-7b-rank-8-499,361,47,184.92667508125305,180.9040288925171,43.0,40700,6140,0,2,4653,1,1632,1,2000,17,5,11.683851324435976,0.033605340130165307,0.07758435418009886,0.0,0.028799019607843136,0.13518239339578514,113.10962452379509,18.8934161651508,0.15127700528104665,156.26586135950956,0.13359286864712955,1386.9089794971428
4770,dummy-lora-7b-rank-8-499,360,49,184.98111534118647,180.90320086479187,43.0,40700,6141,0,2,4653,1,1632,1,2000,17,6,12.01594596542945,0.03369821988049773,0.07736943907156674,0.0,0.03002450980392157,0.13741845867940988,112.31231126870792,18.8934161651508,0.15127700528104665,156.26586135950956,0.13359286864712955,1386.9089794971428
4771,dummy-lora-7b-rank-8-499,363,53,185.4954936504364,180.9019513130188,43.0,40700,6142,0,2,4653,1,1632,1,2000,17,7,11.537936543716617,0.03112307545851251,0.07801418439716312,0.0,0.032475490196078434,0.14296516478931998,102.0998535660961,18.8934161651508,0.15127700528104665,156.26586135950956,0.13359286864712955,1386.9089794971428
4772,dummy-lora-7b-rank-8-727,553,3,180.9553215503693,180.9004912376404,43.0,161783,6143,0,2,24866,1,590,1,2000,2,1,54.71426024567888,0.5910725661744,0.022239202123381326,0.0,0.005084745762711864,0.032408693648805054,10195.090492444831,700.5065655378527,6.177774250152858,192.6304878393809,0.02961566652625303,95970.7806568538
4773,dummy-lora-7b-rank-8-719,842,94,189.78212523460388,180.8985767364502,43.0,161537,6145,0,2,24866,1,590,1,2000,3,3,10.581357215479434,0.03968071604462512,0.03386149762728223,0.0,0.15932203389830507,0.3525055654238924,115.94465885046614,1694.8462195157679,53.45585300802091,147.3334106206894,0.1371027308470536,1187337.4693831685
4774,dummy-lora-7b-rank-8-847,1592,32,183.80207204818728,180.8976724147797,43.0,161661,6146,0,2,24866,1,590,1,2000,4,4,11.017767538572485,0.05939187515620919,0.06402316415989705,0.0,0.05423728813559322,0.17249774043108348,570.1694701211261,914.1737571512809,53.308731481088124,164.47548537784152,0.06825322156939241,1249210.940594119
4775,dummy-lora-7b-rank-8-768,1130,1,180.896448135376,180.89623975753784,43.0,161746,6147,0,2,24866,1,590,1,2000,4,3,4798.97482772073,234.35029614827803,0.045443577575806325,0.0,0.001694915254237288,0.0488334080842809,5432439.504979866,1037.4925112288884,22.502845016675455,172.44720409810543,0.04632063244338629,471862.50083081116
4776,dummy-lora-7b-rank-8-2,1876,68,186.57110381126404,180.89528274536133,43.0,160977,6148,0,2,24866,1,590,1,2000,12,12,11.980645480264968,0.05390459863176198,0.07544438188691385,0.0,0.1152542372881356,0.30595285646318504,354.48615744548704,67.96348515545897,0.4397014329652287,38.03781201442083,0.06982767748124297,5340.796965557708
4777,dummy-lora-7b-rank-8-999,672,1,180.9301824569702,180.93001461029053,44.0,161794,6150,0,2,24866,1,590,1,2000,4,3,5957.818182827027,181.20515570206226,0.027024853213222875,0.0,0.001694915254237288,0.03041468372169745,4015569.4552254165,1819.4971286645243,35.39198795486972,183.66621506214142,0.03927889922384399,728416.642782989
4778,dummy-lora-7b-rank-8-1001,215,1,180.9292035102844,180.92877221107483,44.0,161812,6151,0,2,24866,1,590,1,2000,4,1,2318.5760089974547,27.906786396835415,0.008646344406016247,0.0,0.001694915254237288,0.012036174914490824,503130.9939524477,657.3161357139907,26.53725834356132,206.14595913887024,0.06449535170449248,604617.169866211
4779,dummy-lora-7b-rank-8-994,503,2,180.95756649971008,180.92851328849792,44.0,161808,6152,0,2,24866,1,590,1,2000,6,5,68.83920628928753,0.9296075801833269,0.020228424354540336,0.0,0.003389830508474576,0.02700808537148949,17450.73879433439,1289.87652656393,39.50226103318917,191.52793116569518,0.038569499167514815,874966.0117666423
4780,dummy-lora-7b-rank-8-1002,653,2,180.9570279121399,180.9279782772064,44.0,161800,6153,0,2,24866,1,590,1,2000,4,2,68.84768103208057,1.1373781031550994,0.0262607576610633,0.0,0.003389830508474576,0.033040418678012454,22616.463219038465,923.863468902885,22.241014323861048,193.543092807134,0.050262497590084686,475108.27060015267
4781,dummy-lora-7b-rank-8-753,1691,54,185.60346794128415,180.9273705482483,44.0,161560,6154,0,2,24866,1,590,1,2000,4,4,11.548091380736107,0.05368907670180856,0.0680045041422022,0.0,0.09152542372881356,0.25105535159982934,384.72252581378257,729.75732196186,24.049768148502192,141.34578469064502,0.06658097647340334,536688.4073368863
4782,dummy-lora-7b-rank-8-1003,172,1,180.9263825416565,180.92595601081848,44.0,161803,6155,0,2,24866,1,590,1,2000,4,1,2344.496366685299,24.164503746809505,0.006917075524812998,0.0,0.001694915254237288,0.010306906033287573,407942.36780324206,622.9281540719052,6.5087072430651896,193.229911506176,0.05543379931107879,108001.99237958006
4783,dummy-lora-7b-rank-8-1004,38,1,180.92614150047305,180.9257252216339,44.0,161801,6156,0,2,24866,1,590,1,2000,7,2,2402.2359677626755,11.814248408487293,0.0015281911043191507,0.0,0.001694915254237288,0.004918021612793727,96089.43871050702,801.6237161385278,4.213777636167026,205.88511163847787,0.06035702454745816,38812.956284051645
4784,dummy-lora-7b-rank-8-972,561,3,180.98129439353943,180.92567229270932,44.0,161788,6157,0,2,24866,1,590,1,2000,4,4,53.93539537751856,0.5884426802179258,0.022560926566395884,0.0,0.005084745762711864,0.03273041809181961,10193.789726351008,417.0001883942707,20.407977382500277,194.9612647957272,0.055445369135377814,471878.8054435219
4785,dummy-lora-7b-rank-8-1005,375,3,180.9798374176025,180.92372012138367,44.0,161802,6158,0,2,24866,1,590,1,2000,2,1,53.45945371816807,0.4499561898574208,0.015080833266307409,0.0,0.005084745762711864,0.025250324791731137,6789.350622207345,43.608548812486745,0.3805699709751729,225.45515751838684,0.09001131479317678,5403.768656536187
4786,dummy-lora-7b-rank-8-996,471,2,180.95182180404663,180.9229280948639,44.0,161806,6159,0,2,24866,1,590,1,2000,4,3,69.21921956613224,0.890200265973355,0.018941526582482104,0.0,0.003389830508474576,0.025721187599431258,16439.564646956405,770.9434800435162,16.29476173470642,230.61207078349204,0.04485761386535302,338804.98696857295
4787,dummy-lora-7b-rank-8-1006,416,1,180.92228507995603,180.9218616485596,44.0,161807,6160,0,2,24866,1,590,1,2000,4,1,2361.6576579746975,47.515374898929956,0.01672967103675702,0.0,0.001694915254237288,0.020119501545231594,987172.9010334236,832.4300372308631,44.810444745237,191.08727204799655,0.06244385234267079,1044533.6940246599
4788,dummy-lora-7b-rank-8-1007,803,7,181.08469796180725,180.9209830760956,44.0,161811,6161,0,2,24866,1,590,1,2000,2,1,42.757260401655955,0.34219188000767525,0.032293090967586265,0.0,0.011864406779661017,0.0560219045269083,4990.383106878989,43.97019102773055,0.31254669874442387,181.89156126976013,0.043664005169402914,4153.412118134143
4789,dummy-lora-7b-rank-8-994,119,2,180.94855499267575,180.91990327835083,44.0,161808,6162,0,2,24866,1,590,1,2000,6,3,69.80385108266614,0.403651662013487,0.004785651089841551,0.0,0.003389830508474576,0.011565312106790702,4292.936841583968,1289.87652656393,39.50226103318917,191.52793116569518,0.038569499167514815,874966.0117666423
4790,dummy-lora-7b-rank-8-1002,433,2,180.9478144645691,180.9189624786377,44.0,161810,6163,0,2,24866,1,590,1,2000,1,1,69.31931842596724,0.8385210138614928,0.017413335478162952,0.0,0.003389830508474576,0.024192996495112105,15146.271076073843,923.863468902885,22.241014323861048,193.543092807134,0.050262497590084686,475108.27060015267
4791,dummy-lora-7b-rank-8-1008,868,1,180.9179711341858,180.9175469875336,44.0,161809,6164,0,2,24866,1,590,1,2000,4,1,2357.6750985278563,90.29172428338424,0.034907102067079546,0.0,0.001694915254237288,0.038296932575554124,2051177.3357192352,440.25875150748874,15.737052987342596,196.73730063438416,0.05681948963670266,352439.0107906968
4792,dummy-lora-7b-rank-8-994,447,1,180.91622352600095,180.9158079624176,44.0,161808,6165,0,2,24866,1,590,1,2000,6,2,2406.3706255231564,51.41495698419731,0.01797635325343843,0.0,0.001694915254237288,0.021366183761913005,1080460.4108598973,1289.87652656393,39.50226103318917,191.52793116569518,0.038569499167514815,874966.0117666423
4793,dummy-lora-7b-rank-8-994,470,1,180.91567969322205,180.91528153419492,44.0,161808,6166,0,2,24866,1,590,1,2000,6,1,2511.5592812578434,55.98552341351781,0.018901311027105284,0.0,0.001694915254237288,0.02229114153557986,1185455.980753702,1289.87652656393,39.50226103318917,191.52793116569518,0.038569499167514815,874966.0117666423
4794,dummy-lora-7b-rank-8-737,889,8,181.1053924560547,180.9142549037933,44.0,43233,6167,0,2,24866,1,590,1,2000,1,1,41.854674318838114,0.32892684903599767,0.03575162872999276,0.0,0.013559322033898305,0.06287027279778937,4734.810032318562,55.284491858321644,0.543452525962526,169.9159794330597,0.0380586383694569,8964.045343287167
4795,dummy-lora-7b-rank-8-195,174,1,180.91373133659363,180.91357111930847,44.0,161804,6168,0,2,24866,1,590,1,2000,4,1,6241.523809523809,64.83281210208428,0.006997506635566637,0.0,0.001694915254237288,0.010387337144041213,1098508.1904761905,897.6206917017055,24.027983714793017,160.15521783828734,0.07081360151774621,521174.42954966315
4796,dummy-lora-7b-rank-8-861,1385,3,182.1125738620758,182.05629205703733,44.0,161670,6169,0,2,24866,1,590,1,2000,9,8,53.30319448619075,1.170325572843378,0.05569854419689536,0.0,0.005084745762711864,0.06586803572231908,24714.914510097107,1074.2679622865498,5.870366274185514,166.41362783643933,0.043869933655096116,56154.331537009784
4797,dummy-lora-7b-rank-8-1009,68,1,182.0548930168152,182.05447936058044,44.0,161805,6170,0,2,24866,1,590,1,2000,4,1,2417.466282254649,14.805743898696655,0.0027346577656237434,0.0,0.001694915254237288,0.0061244882740983195,169222.6397578254,774.0941400988761,35.9510939339566,191.53593937555948,0.04252402195743412,828831.8123981913
4798,dummy-lora-7b-rank-8-996,364,2,182.0824043750763,182.05378937721247,44.0,161806,6171,0,2,24866,1,590,1,2000,4,1,69.8934177635672,0.7484929153598591,0.01463846215716239,0.0,0.003389830508474576,0.021418123174111542,12860.388868496366,770.9434800435162,16.29476173470642,230.61207078349204,0.04485761386535302,338804.98696857295
4799,dummy-lora-7b-rank-8-733,1652,59,186.9145615100861,182.0525665283203,44.0,161554,6172,0,2,24866,1,590,1,2000,4,4,12.13493642450705,0.054799747527864005,0.06643609748250623,0.0,0.1,0.26643609748250624,364.0480927352115,613.3490613991132,32.864437792231534,142.51532303369962,0.05573317989926134,765889.364840317
4800,dummy-lora-7b-rank-8-996,447,2,182.08018016815183,182.051570892334,44.0,161806,6173,0,2,24866,1,590,1,2000,4,2,69.90739691336934,0.8653142577965102,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,15764.118003964786,770.9434800435162,16.29476173470642,230.61207078349204,0.04485761386535302,338804.98696857295
4801,dummy-lora-7b-rank-8-919,868,15,183.003643989563,182.05019402503967,44.0,161725,6174,0,2,24866,1,590,1,2000,4,4,15.732341033228067,0.08994133188422933,0.034907102067079546,0.0,0.025423728813559324,0.08575455969419819,941.842816522587,1259.225188875363,28.29724185237502,174.72647461891174,0.05422220889877394,597736.2397965642
4802,dummy-lora-7b-rank-8-994,363,1,182.04962182044983,182.04925084114075,44.0,161808,6175,0,2,24866,1,590,1,2000,6,4,2695.568123393316,48.488087259558206,0.014598246601785572,0.0,0.001694915254237288,0.017988077110260146,983882.3650385604,1289.87652656393,39.50226103318917,191.52793116569518,0.038569499167514815,874966.0117666423
4803,dummy-lora-7b-rank-8-1003,763,3,182.10459113121036,182.04860424995425,44.0,161803,6176,0,2,24866,1,590,1,2000,4,2,53.58398133085774,0.7297059482748635,0.03068446875251347,0.0,0.005084745762711864,0.040853960277937196,13735.360547809867,622.9281540719052,6.5087072430651896,193.229911506176,0.05543379931107879,108001.99237958006
4804,dummy-lora-7b-rank-8-994,561,2,182.0753161907196,182.04673147201535,44.0,161808,6177,0,2,24866,1,590,1,2000,6,6,69.96745431335991,1.0264431106324143,0.022560926566395884,0.0,0.003389830508474576,0.029340587583345037,19765.805843524173,1289.87652656393,39.50226103318917,191.52793116569518,0.038569499167514815,874966.0117666423
4805,dummy-lora-7b-rank-8-499,363,65,188.08542704582212,182.045512676239,44.0,40700,6178,0,2,4653,1,1632,1,2000,17,14,10.76174197557151,0.026104848097895175,0.07801418439716312,0.0,0.03982843137254902,0.15767104714226116,81.62367375318084,18.8934161651508,0.15127700528104665,156.26586135950956,0.13359286864712955,1386.9089794971428
4806,dummy-lora-7b-rank-8-796,297,129,194.0506739616394,182.04406452178955,44.0,40748,6179,0,2,4653,1,1632,1,2000,14,2,10.74408230285645,0.018482988360695386,0.06382978723404255,0.0,0.07904411764705882,0.22191802252816017,46.22454014019635,294.3194666410509,1.9117600397890748,194.47867624759675,0.11439909834380227,13984.254813849804
4807,dummy-lora-7b-rank-8-499,362,77,188.9754905700684,182.0439794063568,44.0,40700,6180,0,2,4653,1,1632,1,2000,17,15,11.108688737762813,0.024837587406334582,0.07779926928863098,0.0,0.04718137254901961,0.1721620143866702,74.44264141150146,18.8934161651508,0.15127700528104665,156.26586135950956,0.13359286864712955,1386.9089794971428
