PromptTokens,DecodeTokens,UserID,TIMESTAMP,app,input99app,output99app,sys99app,llmcalls,llmcalls_made,interaction_id,ArrivalTime
3369,216,11244,2024-09-04 06:01:38,13,19269.530000000002,1040.2400000000002,0,1.0,0.0,7022,98
4485,21,123695,2024-09-04 06:01:38,9,21119.0,492.5,0,5.0,4.0,5870,98
2852,24,119825,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,3.0,9195,98
3269,13,155741,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9200,98
475,36,308715,2024-09-04 06:01:38,22,34384.09000000002,1643.7700000000004,0,,,7539,98
12192,3,253538,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9007,98
7219,17,335538,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,1.0,9198,98
6113,46,338162,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,1.0,9192,98
7593,3,253538,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9139,98
2912,18,338457,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,1.0,9197,98
1006,7,337711,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,0.0,9202,98
9717,3,326506,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9127,98
3574,14,155741,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9200,98
531,6,253538,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9199,98
2857,22,338457,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9197,98
2473,58,124268,2024-09-04 06:01:38,3,4411.68,389.6800000000005,0,1.0,0.0,1694,98
515,6,253538,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9203,98
11609,3,10641,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9009,98
38364,22,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11702,98
13214,53,6103,2024-09-04 06:01:38,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6303,98
1552,462,11214,2024-09-04 06:01:38,18,23468.500000000102,944.9000000000001,0,21.0,2.0,80,98
1234,224,11238,2024-09-04 06:01:38,18,23468.500000000102,944.9000000000001,0,10.0,0.0,74,98
1259,320,11214,2024-09-04 06:01:38,18,23468.500000000102,944.9000000000001,0,21.0,1.0,80,98
1282,489,729,2024-09-04 06:01:38,18,23468.500000000102,944.9000000000001,0,20.0,1.0,58,98
1399,499,10048,2024-09-04 06:01:38,18,23468.500000000102,944.9000000000001,0,40.0,35.0,40,98
8218,77,548,2024-09-04 06:01:38,5,15617.039999999963,417.0799999999999,0,1.0,0.0,2185,98
1227,349,11246,2024-09-04 06:01:38,18,23468.500000000102,944.9000000000001,0,36.0,2.0,60,98
17994,22,10013,2024-09-04 06:01:38,5,15617.039999999963,417.0799999999999,0,4.0,2.0,2176,98
358,1,6,2024-09-04 06:01:38,5,15617.039999999963,417.0799999999999,0,2.0,0.0,2186,98
12078,41,6103,2024-09-04 06:01:38,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6304,98
21054,71,6103,2024-09-04 06:01:38,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6305,98
1815,59,6103,2024-09-04 06:01:38,2,3053.94,263.47,0,1.0,0.0,866,98
793,60,6103,2024-09-04 06:01:38,2,3053.94,263.47,0,1.0,0.0,867,98
109,1,6103,2024-09-04 06:01:38,2,3053.94,263.47,0,1.0,0.0,868,98
5988,30,37371,2024-09-04 06:01:38,5,15617.039999999963,417.0799999999999,0,3.0,2.0,2180,98
852,119,6103,2024-09-04 06:01:38,2,3053.94,263.47,0,1.0,0.0,871,98
1357,57,6103,2024-09-04 06:01:38,2,3053.94,263.47,0,1.0,0.0,872,98
116,1,6103,2024-09-04 06:01:38,2,3053.94,263.47,0,1.0,0.0,873,98
16250,1254,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11711,98
3601,302,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11710,98
8624,330,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11709,98
24987,379,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11708,98
7144,150,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11707,98
16278,442,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11706,98
3107,242,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11705,98
19341,1204,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11704,98
15127,870,6103,2024-09-04 06:01:38,21,54182.2,1993.3999999999994,0,1.0,0.0,11703,98
3273,14,338457,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9197,98
11613,326,124123,2024-09-04 06:01:38,9,21119.0,492.5,0,4.0,3.0,5857,98
5665,3,123671,2024-09-04 06:01:38,9,21119.0,492.5,0,3.0,1.0,5867,98
8552,47,123695,2024-09-04 06:01:38,9,21119.0,492.5,0,4.0,1.0,5868,98
8485,47,123695,2024-09-04 06:01:38,9,21119.0,492.5,0,4.0,1.0,5869,98
1545,100,6103,2024-09-04 06:01:38,2,3053.94,263.47,0,1.0,0.0,874,98
44356,82,6103,2024-09-04 06:01:38,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6302,98
3573,14,119825,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,1.0,9195,98
4995,265,325973,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,2.0,9148,98
13377,275,119675,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,3.0,9024,98
353,1,838,2024-09-04 06:01:38,15,30546.399999999998,382.9299999999995,0,4.0,0.0,7362,98
3195,48,245227,2024-09-04 06:01:38,7,14400.679999999997,184.0,0,1.0,0.0,3641,98
497,49,308716,2024-09-04 06:01:38,22,34384.09000000002,1643.7700000000004,0,,,7539,98
5041,46,308719,2024-09-04 06:01:38,22,34384.09000000002,1643.7700000000004,0,,,7539,98
356,3,61093,2024-09-04 06:01:38,19,11625.800000000001,364.65000000000003,0,2.0,0.0,10749,98
7951,14,6,2024-09-04 06:01:38,19,11625.800000000001,364.65000000000003,0,2.0,1.0,10743,98
17591,3,50466,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9042,98
2859,17,761413,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,,,7539,98
9990,3,331500,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,8949,98
3766,10,321937,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9188,98
9113,583,338098,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,3.0,8856,98
7493,92,321982,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,2.0,9152,98
3172,7,70341,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9189,98
4469,3,314190,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9190,98
4893,136,184686,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,2.0,9156,98
28962,52,815,2024-09-04 06:01:38,15,30546.399999999998,382.9299999999995,0,5.0,2.0,7353,98
3153,119,6103,2024-09-04 06:01:38,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6786,98
2612,109,6103,2024-09-04 06:01:38,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6785,98
135,1,6103,2024-09-04 06:01:38,2,3053.94,263.47,0,1.0,0.0,869,98
3683,57,253973,2024-09-04 06:01:38,7,14400.679999999997,184.0,0,1.0,0.0,3642,98
3923,53,71048,2024-09-04 06:01:38,7,14400.679999999997,184.0,0,1.0,0.0,3643,98
3234,32,257846,2024-09-04 06:01:38,7,14400.679999999997,184.0,0,1.0,0.0,3644,98
3189,37,244888,2024-09-04 06:01:38,7,14400.679999999997,184.0,0,1.0,0.0,3645,98
3584,36,184686,2024-09-04 06:01:38,7,14400.679999999997,184.0,0,1.0,0.0,3646,98
1694,108,315355,2024-09-04 06:01:38,7,14400.679999999997,184.0,0,1.0,0.0,3647,98
12967,41,330910,2024-09-04 06:01:38,7,14400.679999999997,184.0,0,1.0,0.0,3648,98
9052,3,315143,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,0.0,9191,98
2760,41,338429,2024-09-04 06:01:38,7,14400.679999999997,184.0,0,1.0,0.0,3649,98
350,1,192051,2024-09-04 06:01:38,14,35354.55000000004,776.8000000000002,0,3.0,0.0,7224,98
2850,306,11456,2024-09-04 06:01:38,23,3690.060000000003,1599.9400000000012,0,15.0,3.0,2131,98
2508,621,47943,2024-09-04 06:01:38,23,3690.060000000003,1599.9400000000012,0,15.0,14.0,2102,98
2506,606,47943,2024-09-04 06:01:38,23,3690.060000000003,1599.9400000000012,0,15.0,13.0,2102,98
2532,505,142589,2024-09-04 06:01:38,23,3690.060000000003,1599.9400000000012,0,17.0,16.0,2127,98
2517,528,142589,2024-09-04 06:01:38,23,3690.060000000003,1599.9400000000012,0,17.0,15.0,2127,98
1400,197,11456,2024-09-04 06:01:38,23,3690.060000000003,1599.9400000000012,0,15.0,2.0,2131,98
357,1,253063,2024-09-04 06:01:38,14,35354.55000000004,776.8000000000002,0,3.0,0.0,7223,98
8309,3,142280,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,1.0,9186,98
1331,70,6103,2024-09-04 06:01:38,2,3053.94,263.47,0,1.0,0.0,870,98
8938,3,338440,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9100,98
2906,13,338447,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,6.0,5.0,9170,98
5233,55,338457,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,1.0,9182,98
2042,6,83128,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9193,98
4001,12,761413,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,,,7539,98
1060,6,338162,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9192,98
6987,3,7474,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9075,98
3575,10,321937,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,1.0,9188,98
4374,6,315143,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,1.0,9191,98
9235,3,253538,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,5.0,3.0,8985,98
4489,21,321937,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,3.0,9188,98
10860,546,334278,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,2.0,9123,98
7171,72,202414,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,3.0,8829,98
2586,4,761413,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,,,7539,98
4385,360,46515,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,3.0,8852,98
2907,13,119825,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,0.0,9195,98
17137,3,271840,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9063,98
3738,7,761413,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,,,7539,98
2909,10,321937,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9188,98
10732,3,322027,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9106,98
1119,7,761413,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,,,7539,98
7057,3,329708,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,0.0,9194,98
2377,6,329708,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,1.0,9194,98
5282,40,155741,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,1.0,9187,98
13857,3,314721,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,2.0,9066,98
2819,15,761413,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,,,7539,98
5228,46,338463,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,1.0,9185,98
13125,380,314540,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,4.0,3.0,9034,98
3575,12,338463,2024-09-04 06:01:38,17,24202.6,586.7999999999993,0,3.0,0.0,9196,98
6422,44,310970,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,9.0,5.0,9032,99
8168,49,66713,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9206,99
6955,394,328332,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,3.0,9085,99
3455,22,338439,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9220,99
3271,17,338439,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9220,99
5622,81,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9199,99
3766,15,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,9218,99
5255,49,138758,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9209,99
542,23,6103,2024-09-04 06:01:39,2,3053.94,263.47,0,1.0,0.0,876,99
2926,32,314190,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9219,99
3578,11,70341,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9217,99
471,22,6103,2024-09-04 06:01:39,2,3053.94,263.47,0,1.0,0.0,877,99
546,61,6103,2024-09-04 06:01:39,2,3053.94,263.47,0,1.0,0.0,878,99
1174,116,6103,2024-09-04 06:01:39,2,3053.94,263.47,0,1.0,0.0,879,99
21367,3,71326,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,8912,99
3575,10,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9218,99
14743,3,71653,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,8917,99
3454,10,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9218,99
5336,3,338469,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,3.0,1.0,9216,99
3273,11,70341,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,3.0,9217,99
4632,106,338432,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,3.0,9128,99
2857,21,70341,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9217,99
19496,3,338453,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,9165,99
2912,11,70341,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,9217,99
8473,379,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,3.0,9000,99
1760,96,6103,2024-09-04 06:01:39,2,3053.94,263.47,0,1.0,0.0,875,99
3592,32,314190,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9219,99
5273,34,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9203,99
8384,3,337422,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,9058,99
45417,77,6103,2024-09-04 06:01:39,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6307,99
5789,22,124060,2024-09-04 06:01:39,9,21119.0,492.5,0,5.0,1.0,5871,99
735,6,124060,2024-09-04 06:01:39,9,21119.0,492.5,0,5.0,0.0,5871,99
3571,14,123695,2024-09-04 06:01:39,9,21119.0,492.5,0,5.0,0.0,5872,99
3762,14,123695,2024-09-04 06:01:39,9,21119.0,492.5,0,5.0,1.0,5872,99
14351,50,6103,2024-09-04 06:01:39,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6308,99
37370,95,6103,2024-09-04 06:01:39,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6309,99
2905,10,123695,2024-09-04 06:01:39,9,21119.0,492.5,0,5.0,2.0,5872,99
771,6,124060,2024-09-04 06:01:39,9,21119.0,492.5,0,4.0,0.0,5873,99
7953,14,6,2024-09-04 06:01:39,19,11625.800000000001,364.65000000000003,0,2.0,1.0,10747,99
7953,16,6,2024-09-04 06:01:39,19,11625.800000000001,364.65000000000003,0,2.0,1.0,10748,99
3372,43,11040,2024-09-04 06:01:39,19,11625.800000000001,364.65000000000003,0,1.0,0.0,3675,99
5864,15,61093,2024-09-04 06:01:39,19,11625.800000000001,364.65000000000003,0,2.0,1.0,10749,99
642,6,338469,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,3.0,0.0,9216,99
7953,15,6,2024-09-04 06:01:39,19,11625.800000000001,364.65000000000003,0,2.0,1.0,10746,99
10205,60,334278,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3659,99
3811,42,338098,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3658,99
1590,49,325973,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3657,99
3377,40,124123,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3656,99
4485,21,123695,2024-09-04 06:01:39,9,21119.0,492.5,0,5.0,4.0,5872,99
4770,64,123671,2024-09-04 06:01:39,9,21119.0,492.5,0,3.0,2.0,5867,99
3762,14,123695,2024-09-04 06:01:39,9,21119.0,492.5,0,5.0,3.0,5872,99
3473,307,11245,2024-09-04 06:01:39,13,19269.530000000002,1040.2400000000002,0,1.0,0.0,7023,99
6104,19,308719,2024-09-04 06:01:39,22,34384.09000000002,1643.7700000000004,0,,,7539,99
476,28,308715,2024-09-04 06:01:39,22,34384.09000000002,1643.7700000000004,0,,,7539,99
5825,22,124060,2024-09-04 06:01:39,9,21119.0,492.5,0,4.0,1.0,5873,99
4474,19,308719,2024-09-04 06:01:39,22,34384.09000000002,1643.7700000000004,0,,,7539,99
3634,122,334197,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3650,99
3472,64,312344,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3651,99
3986,62,321982,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3652,99
4944,756,182136,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3653,99
3852,39,124116,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3654,99
3215,104,338430,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,3655,99
30036,97,6103,2024-09-04 06:01:39,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6306,99
2901,1,329534,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9215,99
8542,20,11181,2024-09-04 06:01:39,5,15617.039999999963,417.0799999999999,0,2.0,0.0,2187,99
6605,37,337711,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,3.0,1.0,9202,99
4246,42,338479,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,11.0,2.0,9179,99
2909,12,338463,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,3.0,1.0,9196,99
2582,16,836,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,2.0,0.0,7360,99
535,6,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9204,99
2907,26,186216,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,2.0,0.0,9205,99
4488,28,155741,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,3.0,9200,99
3451,6,66713,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9206,99
14067,3,185035,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,9094,99
3578,19,338457,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,3.0,9197,99
493,1,329534,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9215,99
523,6,338439,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9207,99
12862,429,338431,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,3.0,9112,99
7040,3,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,9183,99
2915,14,736,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9208,99
8297,3,337881,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,9037,99
354,1,6,2024-09-04 06:01:39,5,15617.039999999963,417.0799999999999,0,2.0,0.0,2188,99
353,1,6,2024-09-04 06:01:39,5,15617.039999999963,417.0799999999999,0,2.0,0.0,2189,99
739,22,6,2024-09-04 06:01:39,5,15617.039999999963,417.0799999999999,0,3.0,2.0,2109,99
355,1,138500,2024-09-04 06:01:39,5,15617.039999999963,417.0799999999999,0,1.0,0.0,2190,99
10243,14,243434,2024-09-04 06:01:39,5,15617.039999999963,417.0799999999999,0,1.0,0.0,2191,99
3276,11,736,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9208,99
1363,163,71472,2024-09-04 06:01:39,16,12431.349999999964,240.16999999999996,0,1.0,0.0,7468,99
1441,147,71512,2024-09-04 06:01:39,16,12431.349999999964,240.16999999999996,0,1.0,0.0,7467,99
7327,10,838,2024-09-04 06:01:39,15,30546.399999999998,382.9299999999995,0,4.0,1.0,7362,99
1273,382,729,2024-09-04 06:01:39,18,23468.500000000102,944.9000000000001,0,20.0,2.0,58,99
1231,339,11214,2024-09-04 06:01:39,18,23468.500000000102,944.9000000000001,0,21.0,3.0,80,99
1416,928,11233,2024-09-04 06:01:39,18,23468.500000000102,944.9000000000001,0,13.0,8.0,45,99
1269,424,11246,2024-09-04 06:01:39,18,23468.500000000102,944.9000000000001,0,36.0,3.0,60,99
1371,514,10048,2024-09-04 06:01:39,18,23468.500000000102,944.9000000000001,0,40.0,36.0,40,99
1243,442,11214,2024-09-04 06:01:39,18,23468.500000000102,944.9000000000001,0,21.0,4.0,80,99
2485,60,6103,2024-09-04 06:01:39,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6788,99
1173,81,6103,2024-09-04 06:01:39,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6787,99
2871,372,11456,2024-09-04 06:01:39,23,3690.060000000003,1599.9400000000012,0,15.0,6.0,2131,99
2833,333,11456,2024-09-04 06:01:39,23,3690.060000000003,1599.9400000000012,0,15.0,5.0,2131,99
2833,312,11456,2024-09-04 06:01:39,23,3690.060000000003,1599.9400000000012,0,15.0,4.0,2131,99
4650,46,253063,2024-09-04 06:01:39,14,35354.55000000004,776.8000000000002,0,3.0,1.0,7223,99
3741,21,192051,2024-09-04 06:01:39,14,35354.55000000004,776.8000000000002,0,3.0,1.0,7224,99
1071,85,7987,2024-09-04 06:01:39,14,35354.55000000004,776.8000000000002,0,3.0,2.0,7214,99
10041,246,6103,2024-09-04 06:01:39,21,54182.2,1993.3999999999994,0,1.0,0.0,11715,99
17854,1013,6103,2024-09-04 06:01:39,21,54182.2,1993.3999999999994,0,1.0,0.0,11714,99
30800,1167,6103,2024-09-04 06:01:39,21,54182.2,1993.3999999999994,0,1.0,0.0,11713,99
11611,491,6103,2024-09-04 06:01:39,21,54182.2,1993.3999999999994,0,1.0,0.0,11712,99
1231,252,11248,2024-09-04 06:01:39,0,19765.080000000005,501.41000000000025,0,1.0,0.0,92,99
4148,101,186134,2024-09-04 06:01:39,3,4411.68,389.6800000000005,0,1.0,0.0,1695,99
7347,37,837,2024-09-04 06:01:39,15,30546.399999999998,382.9299999999995,0,4.0,1.0,7361,99
1636,41,548,2024-09-04 06:01:39,5,15617.039999999963,417.0799999999999,0,3.0,0.0,2192,99
365,1,71110,2024-09-04 06:01:39,5,15617.039999999963,417.0799999999999,0,2.0,0.0,2193,99
4350,172,740,2024-09-04 06:01:39,7,14400.679999999997,184.0,0,1.0,0.0,2089,99
2872,25,836,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,2.0,1.0,7360,99
6753,67,83128,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9193,99
3270,12,338463,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,3.0,2.0,9196,99
5287,13,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9212,99
5551,46,338439,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9207,99
4056,60,338162,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,1.0,0.0,9213,99
5557,13,27750,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9210,99
577,6,138758,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9209,99
2860,30,736,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,3.0,9208,99
3581,14,736,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,9208,99
7108,45,761422,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,,,7539,99
5293,43,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9204,99
17860,130,123914,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,3.0,9140,99
7021,6,321569,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9214,99
13253,3,338317,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,2.0,9168,99
885,6,27750,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9210,99
373,1,317293,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,7.0,0.0,9211,99
529,6,253538,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,0.0,9212,99
627,1,317293,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,7.0,1.0,9211,99
8456,70,314190,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9190,99
8347,46,70341,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,4.0,1.0,9189,99
3045,24,338479,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,11.0,3.0,9179,99
7166,71,186216,2024-09-04 06:01:39,17,24202.6,586.7999999999993,0,2.0,1.0,9205,99
8261,38,71110,2024-09-04 06:01:40,5,15617.039999999963,417.0799999999999,0,2.0,1.0,2193,100
3924,10,6,2024-09-04 06:01:40,5,15617.039999999963,417.0799999999999,0,2.0,1.0,2189,100
362,1,11253,2024-09-04 06:01:40,5,15617.039999999963,417.0799999999999,0,1.0,0.0,2194,100
2597,11,761416,2024-09-04 06:01:40,17,24202.6,586.7999999999993,0,,,7539,100
301,4,418509,2024-09-04 06:01:40,17,24202.6,586.7999999999993,0,7.0,0.0,9226,100
7025,6,323397,2024-09-04 06:01:40,17,24202.6,586.7999999999993,0,4.0,0.0,9225,100
3272,16,138758,2024-09-04 06:01:40,17,24202.6,586.7999999999993,0,4.0,1.0,9224,100
3577,16,138758,2024-09-04 06:01:40,17,24202.6,586.7999999999993,0,4.0,0.0,9224,100
2939,19,27750,2024-09-04 06:01:40,17,24202.6,586.7999999999993,0,2.0,0.0,9223,100
5974,187,14408,2024-09-04 06:01:40,5,15617.039999999963,417.0799999999999,0,2.0,1.0,2181,100
9047,3,338441,2024-09-04 06:01:40,17,24202.6,586.7999999999993,0,4.0,2.0,9060,100
2911,16,138758,2024-09-04 06:01:40,17,24202.6,586.7999999999993,0,4.0,2.0,9224,100
